,year,movie,movie_id,certificate,duration,genre,rate,metascore,synopsis,votes,release_date,user_reviews,critic_reviews,popularity,awards_wins,awards_nominations
1053,2015,Anomalisa,tt2401878,R,90,Animation|Comedy|Drama,7.30000019,88.0,A man crippled by the mundanity of his life experiences something out of the ordinary.,41612,2016-01-21,159.0,347.0,1227.0,3,16
1054,2014,The November Man,tt2402157,R,108,Action|Crime|Thriller,6.30000019,38.0,An ex-CIA operative is brought back in on a very personal mission and finds himself pitted against his former pupil in a deadly game involving high level CIA officials and the Russian president-elect.,52584,2014-08-27,154.0,175.0,2145.0,0,0
1055,2015,Carol,tt2402927,R,118,Drama|Romance,7.19999981,95.0,An aspiring photographer develops an intimate relationship with an older woman in 1950s New York.,73753,2016-01-15,245.0,417.0,801.0,12,69
1056,2013,The Green Inferno,tt2403021,R,100,Adventure|Horror,5.4000001,38.0,"A group of student activists travels to the Amazon to save the rain forest and soon discover that they are not alone, and that no good deed goes unpunished.",24494,2015-09-25,173.0,291.0,1304.0,0,0
1057,2013,The Family,tt2404311,R,111,Comedy|Crime|Thriller,6.30000019,42.0,"The Manzoni family, a notorious mafia clan, is relocated to Normandy, France under the witness protection program, where fitting in soon becomes challenging as their old habits die hard.",90688,2013-09-13,218.0,231.0,910.0,0,0
1058,2016,The Magnificent Seven,tt2404435,PG-13,133,Action|Adventure|Western,7.0,54.0,Seven gunmen in the old west gradually come together to help a poor village against savage thieves.,88471,2016-09-23,297.0,314.0,31.0,0,0
1059,2013,Philomena,tt2431286,PG-13,98,Biography|Drama,7.599999900000001,77.0,"A world-weary political journalist picks up the story of a woman's search for her son, who was taken away from her decades ago after she became pregnant and was forced to live in a convent.",78805,2013-11-27,238.0,356.0,3200.0,2,21
1060,2015,Joy,tt2446980,PG-13,124,Drama,6.599999900000001,56.0,"Joy is the story of the title character, who rose to become founder and matriarch of a powerful family business dynasty.",90841,2015-12-25,273.0,320.0,425.0,1,9
1061,2014,Mr. Turner,tt2473794,R,150,Biography|Drama|History,6.80000019,94.0,"An exploration of the last quarter century of the great, if eccentric, British painter J.M.W. Turner's life.",19358,2014-10-31,168.0,263.0,4756.0,2,20
1062,2015,Star Wars: The Force Awakens,tt2488496,PG-13,136,Action|Adventure|Fantasy,8.10000038,81.0,"Three decades after the defeat of the Galactic Empire, a new threat arises. The First Order attempts to rule the galaxy and only a ragtag group of heroes can stop them, along with the help of the Resistance.",627665,2015-12-18,4059.0,814.0,75.0,3,23
1063,2015,Burnt,tt2503944,R,101,Comedy|Drama,6.599999900000001,42.0,"Adam Jones (Bradley Cooper) is a chef who destroyed his career with drugs and diva behavior. He cleans up and returns to London, determined to redeem himself by spearheading a top restaurant that can gain three Michelin stars.",71128,2015-10-30,137.0,180.0,358.0,0,0
1064,2017,Star Wars: The Last Jedi,tt2527336,PG-13,152,Action|Adventure|Fantasy,7.5,85.0,"Rey develops her newly discovered abilities with the guidance of Luke Skywalker, who is unsettled by the strength of her powers. Meanwhile, the Resistance prepares for battle with the First Order.",303155,2017-12-15,4375.0,576.0,19.0,1,14
1065,2016,Arrival,tt2543164,PG-13,116,Drama|Mystery|Sci-Fi,8.30000019,81.0,"When 12 mysterious spacecraft appear around the world, linguistics professor Louise Banks is tasked with interpreting the language of the apparent alien visitors.",131024,2016-11-11,709.0,514.0,4.0,7,59
1066,2017,Wonder,tt2543472,PG,113,Drama|Family,8.10000038,66.0,"Based on the New York Times bestseller, WONDER tells the incredibly inspiring and heartwarming story of August Pullman, a boy with facial differences who enters fifth grade, attending a mainstream elementary school for the first time.",24346,,122.0,173.0,65.0,0,7
1067,2016,The Light Between Oceans,tt2547584,PG-13,133,Drama|Romance,7.19999981,60.0,A lighthouse keeper and his wife living off the coast of Western Australia raise a baby they rescue from a drifting rowing boat.,15686,2016-09-02,86.0,200.0,100.0,0,0
1068,2014,A Million Ways to Die in the West,tt2557490,R,116,Comedy|Romance|Western,6.0999999,44.0,"As a cowardly farmer begins to fall for the mysterious new woman in town, he must put his new-found courage to the test when her husband, a notorious gun-slinger, announces his arrival.",141084,2014-05-30,422.0,307.0,954.0,0,0
1069,2014,Birdman or (The Unexpected Virtue of Ignorance),tt2562232,R,119,Comedy|Drama|Romance,7.80000019,88.0,"Illustrated upon the progress of his latest Broadway play, a former popular actor's struggle to cope with his current life as a wasted actor is shown.",420750,2014-11-14,1122.0,593.0,295.0,37,87
1070,2013,The Tale of the Princess Kaguya,tt2576852,PG,137,Animation|Drama|Fantasy,8.10000038,89.0,"Found inside a shining stalk of bamboo by an old bamboo cutter and his wife, a tiny girl grows rapidly into an exquisite young lady. The mysterious young princess enthralls all who encounter her - but ultimately she must confront her fate, the punishment for her crime.",21026,2013-11-23,80.0,168.0,,2,8
1071,2016,Hell or High Water,tt2582782,R,102,Crime|Drama|Western,7.69999981,88.0,A divorced father and his ex-con older brother resort to a desperate scheme in order to save their family's ranch in West Texas.,63359,2016-08-26,218.0,310.0,69.0,1,30
1072,2014,Whiplash,tt2582802,R,107,Drama|Music,8.5,88.0,A promising young drummer enrolls at a cut-throat music conservatory where his dreams of greatness are mentored by an instructor who will stop at nothing to realize a student's potential.,443341,2014-10-15,770.0,541.0,89.0,13,34
1073,2014,The Fault in Our Stars,tt2582846,PG-13,126,Drama|Romance,7.80000019,69.0,Two teenage cancer patients begin a life-affirming journey to visit a reclusive author in Amsterdam.,262538,2014-06-06,554.0,326.0,681.0,2,4
1074,2016,Star Trek Beyond,tt2660888,PG-13,122,Action|Adventure|Sci-Fi,7.099999900000001,68.0,"The USS Enterprise crew explores the furthest reaches of uncharted space, where they encounter a new ruthless enemy who puts them and everything the Federation stands for to the test.",149563,2016-07-22,658.0,424.0,137.0,0,2
1075,2016,Fences,tt2671706,PG-13,139,Drama,7.69999981,78.0,"A working-class African-American father tries to raise his family in the 1950s, while coming to terms with the events of his life.",8505,2016-12-25,96.0,134.0,46.0,7,27
1076,2013,Locke,tt2692904,R,85,Drama,7.099999900000001,81.0,"Ivan Locke, a dedicated family man and successful construction manager, receives a phone call on the eve of the biggest challenge of his career that sets in motion a series of events that threaten his carefully cultivated existence.",96843,2014-04-18,264.0,351.0,828.0,1,2
1077,2016,The Secret Life of Pets,tt2709768,PG,87,Animation|Adventure|Comedy,6.599999900000001,61.0,"The quiet life of a terrier named Max is upended when his owner takes in Duke, a stray whom Max instantly dislikes.",96807,2016-07-08,225.0,250.0,49.0,0,3
1078,2014,Fury,tt2713180,R,134,Action|Drama|War,7.599999900000001,64.0,"A grizzled tank commander makes tough decisions as he and his crew fight their way across Germany in April, 1945.",320354,2014-10-17,719.0,413.0,412.0,1,5
1079,2013,Ida,tt2718492,PG-13,82,Drama,7.400000099999999,91.0,"Anna, a young novitiate nun in 1960s Poland, is on the verge of taking her vows when she discovers a dark family secret dating back to the years of the German occupation.",37468,2013-10-25,126.0,273.0,4384.0,4,17
1080,2015,Everest,tt2719848,PG-13,121,Adventure|Biography|Drama,7.099999900000001,64.0,A climbing expedition on Mt. Everest is devastated by a severe snow storm.,147875,2015-09-25,279.0,367.0,396.0,0,1
1081,2014,"Two Days, One Night",tt2737050,PG-13,95,Drama,7.400000099999999,89.0,"LiЏge, Belgium. Sandra is a factory worker who discovers that her workmates have opted for a EUR1,000 bonus in exchange for her dismissal. She has only a weekend to convince her colleagues to give up their bonuses in order to keep her job.",34667,2014-10-24,108.0,374.0,,0,0
1082,2017,Beauty and the Beast,tt2771200,PG,129,Family|Fantasy|Musical,7.30000019,65.0,An adaptation of the fairy tale about a monstrous-looking prince and a young woman who fall in love.,195216,2017-03-17,889.0,498.0,100.0,2,15
1083,2014,The Interview,tt2788710,R,112,Comedy,6.599999900000001,52.0,"Dave Skylark and his producer Aaron Rapoport run the celebrity tabloid show ""Skylark Tonight"". When they land an interview with a surprise fan, North Korean dictator Kim Jong-un, they are recruited by the CIA to turn their trip to Pyongyang into an assassination mission.",256133,2014-12-24,845.0,293.0,839.0,0,0
1084,2014,Kingsman: The Secret Service,tt2802144,R,129,Action|Adventure|Comedy,7.69999981,58.0,"A spy organization recruits an unrefined, but promising street kid into the agency's ultra-competitive training program, just as a global threat emerges from a twisted tech genius.",421034,2015-02-13,758.0,421.0,213.0,0,2
1085,2014,Leviathan,tt2802154,R,140,Drama,7.599999900000001,92.0,"In a Russian coastal town, Kolya is forced to fight the corrupt mayor when he is told that his house will be demolished. He recruits a lawyer friend to help, but the man's arrival brings further misfortune for Kolya and his family.",33871,2015-02-05,102.0,254.0,3740.0,2,7
1086,2015,Furious 7,tt2820852,PG-13,137,Action|Crime|Thriller,7.19999981,67.0,Deckard Shaw seeks revenge against Dominic Toretto and his family for his comatose brother.,289500,2015-04-03,668.0,430.0,321.0,7,11
1087,2015,Pitch Perfect 2,tt2848292,PG-13,115,Comedy|Music,6.5,63.0,"After a humiliating command performance at The Kennedy Center, the Barden Bellas enter an international competition that no American group has ever won in order to regain their status and right to perform.",104104,2015-05-15,189.0,225.0,540.0,1,2
1088,2013,Omar,tt2852406,,96,Drama|Romance|Thriller,7.599999900000001,75.0,A young Palestinian freedom fighter agrees to work as an informant after he's tricked into an admission of guilt by association in the wake of an Israeli soldier's killing.,10275,2013-10-16,34.0,115.0,,0,0
1089,2014,Nightcrawler,tt2872718,R,117,Crime|Drama|Thriller,7.900000099999999,76.0,"When Louis Bloom, a driven man desperate for work, muscles into the world of L.A. crime journalism, he blurs the line between observer and participant to become the star of his own story. Aiding him in his effort is Nina, a TV-news veteran.",315815,2014-10-31,572.0,540.0,485.0,5,37
1090,2015,Shaun the Sheep Movie,tt2872750,PG,85,Animation|Adventure|Comedy,7.400000099999999,81.0,"When Shaun decides to take the day off and have some fun, he gets a little more action than he bargained for. A mix up with the Farmer, a caravan and a very steep hill lead them all to the Big City and it's up to Shaun and the flock to return everyone safely to the green grass of home.",26311,2015-08-05,103.0,226.0,,0,11
1091,2014,Chef,tt2883512,R,114,Comedy|Drama,7.30000019,68.0,"A head chef quits his restaurant job and buys a food truck in an effort to reclaim his creative promise, while piecing back together his estranged family.",147180,2014-05-30,367.0,324.0,862.0,0,1
1092,2014,John Wick,tt2911666,R,101,Action|Crime|Thriller,7.19999981,68.0,An ex-hitman comes out of retirement to track down the gangsters that took everything from him.,274795,2014-10-24,670.0,376.0,125.0,0,0
1093,2014,A Most Violent Year,tt2937898,R,125,Action|Crime|Drama,7.0,79.0,"In New York City 1981, an ambitious immigrant fights to protect his business and family during the most dangerous year in the city's history.",49121,2015-01-30,184.0,356.0,1678.0,1,9
1094,2016,Zootopia,tt2948356,PG,108,Animation|Adventure|Comedy,8.10000038,78.0,"In a city of anthropomorphic animals, a rookie bunny cop and a cynical con artist fox must work together to uncover a conspiracy.",252756,2016-03-04,488.0,422.0,80.0,5,16
1095,2016,Batman v Superman: Dawn of Justice,tt2975590,PG-13,151,Action|Adventure|Sci-Fi,6.69999981,44.0,"Fearing that the actions of Superman are left unchecked, Batman takes on the Man of Steel, while the world wrestles with what kind of a hero it really needs.",442880,2016-03-25,3199.0,715.0,90.0,0,2
1096,2014,The Theory of Everything,tt2980516,PG-13,123,Biography|Drama|Romance,7.69999981,72.0,A look at the relationship between the famous physicist Stephen Hawking and his wife.,285961,2014-11-26,401.0,423.0,230.0,7,37
1097,2013,Tangerines,tt2991224,Not Rated,87,Drama|War,8.30000019,73.0,"War in Georgia, Apkhazeti region in 1990. An Estonian man Ivo has stayed behind to harvest his crops of tangerines. In a bloody conflict at his door, a wounded man is left behind, and Ivo is forced to take him in.",22799,2015-04-17,51.0,113.0,,0,1
1098,2014,Wild Tales,tt3011894,R,122,Comedy|Drama|Thriller,8.10000038,77.0,Six short stories that explore the extremities of human behavior involving people in distress.,103745,2014-08-21,143.0,287.0,1036.0,1,2
1099,2016,The Jungle Book,tt3040964,PG,106,Adventure|Drama|Family,7.5,77.0,"After a threat from the tiger Shere Khan forces him to flee the jungle, a man-cub named Mowgli embarks on a journey of self discovery with the help of panther, Bagheera, and free spirited bear, Baloo.",176667,2016-04-15,465.0,404.0,88.0,4,12
1100,2016,Inferno,tt3062096,PG-13,121,Action|Adventure|Crime,6.19999981,42.0,"When Robert Langdon wakes up in an Italian hospital with amnesia, he teams up with Dr. Sienna Brooks, and together they must race across Europe against the clock to foil a deadly global plot.",65866,2016-10-28,,,,0,0
1101,2013,Bad Grandpa,tt3063516,R,92,Comedy,6.599999900000001,54.0,"86-year-old Irving Zisman takes a trip from Nebraska to North Carolina to take his 8 year-old grandson, Billy, back to his real father.",79665,2013-10-25,163.0,158.0,3213.0,0,0
1102,2015,Hardcore Henry,tt3072482,R,96,Action|Adventure|Sci-Fi,6.80000019,51.0,"Henry is resurrected from death with no memory, and he must save his wife from a telekinetic warlord with a plan to bio-engineer soldiers.",54790,2016-04-08,267.0,279.0,537.0,0,0
1103,2015,Creed,tt3076658,PG-13,133,Drama|Sport,7.69999981,82.0,"The former World Heavyweight Champion Rocky Balboa serves as a trainer and mentor to Adonis Johnson, the son of his late friend and former rival Apollo Creed.",166218,2015-11-25,387.0,447.0,438.0,4,12
1104,2015,Spy,tt3079380,R,119,Action|Comedy|Crime,7.099999900000001,75.0,"A desk-bound CIA analyst volunteers to go undercover to infiltrate the world of a deadly arms dealer, and prevent diabolical global disaster.",181222,2015-06-05,415.0,365.0,520.0,1,7
1105,2016,Monster Trucks,tt3095734,PG,105,Animation|Action|Adventure,5.4000001,42.0,"Looking for any way to get away from the life and town he was born into, Tripp (Lucas Till), a high school senior, builds a Monster Truck from bits and pieces of scrapped cars. After an ... See full summary »",1153,2017-01-13,31.0,64.0,44.0,0,0
1106,2014,Beyond the Lights,tt3125324,PG-13,116,Drama|Music|Romance,6.900000099999999,73.0,"The pressures of fame have superstar singer Noni on the edge, until she meets Kaz, a young cop who works to help her find the courage to develop her own voice and break free to become the artist she was meant to be.",12059,2014-11-14,38.0,71.0,3727.0,0,0
1107,2015,Room,tt3170832,R,118,Drama,8.19999981,86.0,A young boy is raised within the confines of a small shed.,199790,2016-01-22,387.0,445.0,203.0,13,35
1108,2014,Theeb,tt3170902,,100,Adventure|Drama|Thriller,7.30000019,80.0,"In the Ottoman province of Hijaz during World War I, a young Bedouin boy experiences a greatly hastened coming-of-age as he embarks on a perilous desert journey to guide a British officer to his secret destination.",6984,2015-03-19,35.0,101.0,,1,2
1109,2013,Boy and the World,tt3183630,PG,80,Animation|Adventure|Family,7.599999900000001,80.0,A little boy goes on an adventurous quest in search of his father.,4191,2014-01-17,18.0,73.0,,0,0
1110,2016,Fantastic Beasts and Where to Find Them,tt3183660,PG-13,133,Adventure|Family|Fantasy,7.69999981,66.0,The adventures of writer Newt Scamander in New York's secret community of witches and wizards seventy years before Harry Potter reads his book in school.,142249,2016-11-18,,,,3,14
1111,2015,Trumbo,tt3203606,R,124,Biography|Drama,7.5,60.0,"In 1947, Dalton Trumbo was Hollywood's top screenwriter, until he and other artists were jailed and blacklisted for their political beliefs.",54179,2015-11-27,161.0,279.0,1291.0,1,15
1112,2014,It Follows,tt3235888,R,100,Horror|Mystery,6.900000099999999,83.0,A young woman is followed by an unknown supernatural force after a sexual encounter.,126401,2015-03-27,669.0,545.0,123.0,0,3
1113,2016,Sully,tt3263904,PG-13,96,Biography|Drama,7.5,74.0,"The story of Chesley Sullenberger, an American pilot who became a hero after landing his damaged plane on the Hudson River in order to save the flight's passengers and crew.",102014,2016-09-09,311.0,340.0,78.0,1,7
1114,2016,The Autopsy of Jane Doe,tt3289956,R,86,Horror,6.900000099999999,63.0,"A father and son, both coroners, are pulled into a complex mystery while attempting to identify the body of a young woman, who was apparently harboring dark secrets.",16032,2016-12-23,79.0,97.0,81.0,0,0
1115,2015,Youth,tt3312830,R,124,Comedy|Drama|Music,7.30000019,64.0,A retired orchestra conductor is on holiday with his daughter and his film director best friend in the Alps when he receives an invitation from Queen Elizabeth II to perform for Prince Philip's birthday.,49919,2015-12-04,131.0,307.0,843.0,1,7
1116,2017,Logan,tt3315342,R,137,Action|Drama|Sci-Fi,8.10000038,77.0,"In the near future, a weary Logan cares for an ailing Professor X, somewhere on the Mexican border. However, Logan's attempts to hide from the world, and his legacy, are upended when a young mutant arrives, pursued by dark forces.",442119,2017-03-03,1234.0,590.0,62.0,2,17
1117,2014,Still Alice,tt3316960,PG-13,101,Drama,7.5,72.0,A linguistics professor and her family find their bonds tested when she is diagnosed with Alzheimer's Disease.,93164,2015-02-20,31.0,32.0,1941.0,7,9
1118,2016,Jack Reacher: Never Go Back,tt3393786,PG-13,118,Action|Adventure|Crime,6.19999981,47.0,"Jack Reacher must uncover the truth behind a major government conspiracy in order to clear his name. On the run as a fugitive from the law, Reacher uncovers a potential secret from his past that could change his life forever.",36117,2016-10-21,197.0,239.0,39.0,0,0
1119,2015,Sicario,tt3397884,R,121,Action|Crime|Drama,7.599999900000001,82.0,An idealistic FBI agent is enlisted by a government task force to aid in the escalating war against drugs at the border area between the U.S. and Mexico.,227546,2015-10-02,487.0,496.0,187.0,1,32
1120,2014,When Marnie Was There,tt3398268,PG,103,Animation|Drama|Family,7.80000019,72.0,"Upon being sent to live with relatives in the countryside, an emotionally distant adolescent girl becomes obsessed with an abandoned mansion and infatuated with a girl who lives there - a girl who may or may not be real.",16047,2014-07-19,54.0,151.0,4874.0,0,1
1121,2014,Timbuktu,tt3409392,PG-13,97,Drama,7.19999981,92.0,A cattle herder and his family who reside in the dunes of Timbuktu find their quiet lives -- which are typically free of the Jihadists determined to control their faith -- abruptly disturbed.,11851,2014-12-10,57.0,173.0,,2,3
1122,2016,A Monster Calls,tt3416532,PG-13,108,Drama|Fantasy,7.80000019,76.0,A boy seeks the help of a tree monster to cope with his single mother's terminal illness.,10287,2017-01-06,,,,0,7
1123,2014,What We Do in the Shadows,tt3416742,R,86,Comedy|Fantasy|Horror,7.599999900000001,76.0,"A documentary team films the lives of a group of vampires for a few months. The vampires share a house in Wellington, New Zealand. Turns out vampires have their own domestic problems too.",77148,2015-02-13,183.0,306.0,1191.0,2,2
1124,2017,War for the Planet of the Apes,tt3450958,PG-13,140,Action|Adventure|Drama,7.5,82.0,"After the apes suffer unimaginable losses, Caesar wrestles with his darker instincts and begins his own mythic quest to avenge his kind.",152043,2017-07-14,708.0,422.0,195.0,4,10
1125,2015,The Hateful Eight,tt3460252,R,187,Crime|Drama|Mystery,7.900000099999999,68.0,"In the dead of a Wyoming winter, a bounty hunter and his prisoner find shelter in a cabin currently inhabited by a collection of nefarious characters.",316906,2015-12-30,1077.0,618.0,106.0,8,25
1126,2016,The Lobster,tt3464902,R,119,Comedy|Drama|Romance,7.099999900000001,82.0,"In a dystopian near future, single people, according to the laws of The City, are taken to The Hotel, where they are obliged to find a romantic partner in forty-five days or are transformed into beasts and sent off into The Woods.",109436,2015-10-16,342.0,366.0,159.0,2,13
1127,2016,Sing,tt3470600,PG,108,Animation|Comedy|Drama,7.30000019,59.0,"In a city of humanoid animals, a hustling theater impresario's attempt to save his theater with a singing competition becomes grander than he anticipates even as its finalists' find that their lives will never be the same.",16802,2016-12-21,,,,0,3
1128,2016,Captain America: Civil War,tt3498820,PG-13,147,Action|Adventure|Sci-Fi,7.900000099999999,75.0,Political interference in the Avengers' activities causes a rift between former allies Captain America and Iron Man.,374730,2016-05-06,1145.0,572.0,73.0,0,6
1129,2017,The Disaster Artist,tt3521126,R,104,Biography|Comedy|Drama,7.80000019,76.0,"When Greg Sestero, an aspiring film actor, meets the weird and mysterious Tommy Wiseau in an acting class, they form a unique friendship and travel to Hollywood to make their dreams come true.",39918,2017-12-08,160.0,290.0,32.0,3,18
1130,2016,Moana,tt3521164,PG,107,Animation|Adventure|Comedy,8.0,81.0,"In Ancient Polynesia, when a terrible curse incurred by the Demigod Maui reaches an impetuous Chieftain's daughter's island, she answers the Ocean's call to seek out the Demigod to set things right.",36445,2016-11-23,,,,0,11
1131,2015,45 Years,tt3544082,R,91,Drama|Romance,7.099999900000001,94.0,A married couple preparing to celebrate their wedding anniversary receives shattering news that promises to forever change the course of their lives.,21691,2015-08-28,119.0,258.0,2931.0,5,11
1132,2016,Captain Fantastic,tt3553976,R,118,Comedy|Drama,7.900000099999999,72.0,"In the forests of the Pacific Northwest, a father devoted to raising his six kids with a rigorous physical and intellectual education is forced to leave his paradise and enter the world, challenging his idea of what it means to be a parent.",64766,2016-07-29,184.0,247.0,98.0,0,6
1133,2015,The Visit,tt3567288,PG-13,94,Horror|Thriller,6.19999981,55.0,Two siblings become increasingly frightened by their grandparents' disturbing behavior while visiting them on vacation.,74201,2015-09-11,486.0,384.0,185.0,0,1
1134,2015,Legend,tt3569230,R,132,Biography|Crime|Drama,7.0,55.0,Identical twin gangsters Ronald and Reginald Kray terrorize London during the 1960s.,101195,2015-11-20,184.0,269.0,274.0,1,2
1135,2015,Knock Knock,tt3605418,R,99,Drama|Horror|Thriller,4.9000001,53.0,"When a devoted husband and father is left home alone for the weekend, two stranded young women unexpectedly knock on his door for help. What starts out as a kind gesture results in a dangerous seduction and a deadly game of cat and mouse.",49945,2015-10-09,399.0,190.0,524.0,0,0
1136,2018,Incredibles 2,tt3606756,PG,118,Animation|Action|Adventure,7.80000019,80.0,"The Incredibles hero family takes on a new mission, which involves a change in family roles: Bob Parr (Mr Incredible) must manage the house while his wife Helen (Elastigirl) goes out to save the world.",167035,2018-06-15,892.0,358.0,105.0,1,14
1137,2016,The Girl on the Train,tt3631112,R,112,Drama|Mystery|Thriller,6.599999900000001,48.0,A divorcee becomes entangled in a missing persons investigation that promises to send shockwaves throughout her life.,60253,2016-10-07,,,,2,4
1138,2016,Allied,tt3640424,R,124,Action|Drama|Romance,7.19999981,60.0,"In 1942, a Canadian intelligence officer in North Africa encounters a female French Resistance fighter on a deadly mission behind enemy lines. When they reunite in London, their relationship is tested by the pressures of war.",24252,2016-11-23,114.0,232.0,74.0,0,2
1139,2015,The Martian,tt3659388,PG-13,144,Adventure|Drama|Sci-Fi,8.0,80.0,"An astronaut becomes stranded on Mars after his team assume him dead, and must rely on his ingenuity to find a way to signal to Earth that he is alive.",528908,2015-10-02,1065.0,586.0,221.0,7,47
1140,2015,Bridge of Spies,tt3682448,PG-13,142,Drama|History|Thriller,7.599999900000001,81.0,"During the Cold War, an American lawyer is recruited to defend an arrested Soviet spy in court, and then help the CIA facilitate an exchange of the spy for the Soviet captured American U2 spy plane pilot, Francis Gary Powers.",204054,2015-10-16,391.0,469.0,168.0,6,33
1141,2016,Elle,tt3716530,R,130,Comedy|Drama|Thriller,7.30000019,89.0,A successful businesswoman gets caught up in a game of cat and mouse as she tracks down the unknown man who raped her.,21561,2016-11-11,77.0,249.0,126.0,7,15
1142,2016,Underworld: Blood Wars,tt3717252,R,91,Action|Horror,6.4000001,22.0,"Vampire death dealer, Selene (Kate Beckinsale) fights to end the eternal war between the Lycan clan and the Vampire faction that betrayed her.",9965,2017-01-06,76.0,113.0,16.0,0,0
1143,2017,Kong: Skull Island,tt3731562,PG-13,118,Action|Adventure|Fantasy,6.69999981,62.0,"A team of scientists explore an uncharted island in the Pacific, venturing into the domain of the mighty Kong, and must fight to escape a primal Eden.",189562,2017-03-10,751.0,524.0,114.0,0,0
1144,2016,Lion,tt3741834,PG-13,118,Drama,8.0,69.0,"A five-year-old Indian boy gets lost on the streets of Calcutta, thousands of kilometers from home. He survives many challenges before being adopted by a couple in Australia; 25 years later, he sets out to find his lost family.",6566,2017-01-06,74.0,164.0,37.0,5,30
1145,2016,Rogue One: A Star Wars Story,tt3748528,PG-13,133,Action|Adventure|Sci-Fi,8.10000038,65.0,"The Rebel Alliance makes a risky move to steal the plans for the Death Star, setting up the epic saga to follow.",227448,2016-12-16,1037.0,555.0,7.0,0,6
1146,2018,The Wife,tt3750872,R,100,Drama,7.30000019,77.0,"A wife questions her life choices as she travels to Stockholm with her husband, where he is slated to receive the Nobel Prize for Literature.",8428,,102.0,131.0,96.0,4,7
1147,2018,Solo: A Star Wars Story,tt3778644,PG-13,135,Action|Adventure|Fantasy,7.0,62.0,"During an adventure into the criminal underworld, Han Solo meets his future co-pilot Chewbacca and encounters Lando Calrissian years before joining the Rebellion.",196202,2018-05-25,2167.0,503.0,13.0,0,0
1148,2016,La La Land,tt3783958,PG-13,128,Comedy|Drama|Musical,8.69999981,93.0,A jazz pianist falls for an aspiring actress in Los Angeles.,78781,2016-12-25,526.0,433.0,2.0,41,89
1149,2015,Son of Saul,tt3808342,R,107,Drama|War,7.5,89.0,"In the horror of 1944 Auschwitz, a prisoner forced to burn the corpses of his own people finds moral survival upon trying to salvage from the flames the body of a boy he takes for his son.",28106,2016-03-10,103.0,313.0,2476.0,9,16
1150,2015,A War,tt3830162,R,115,Crime|Drama|War,7.099999900000001,81.0,"The story of a Danish commander, who accused for civil murder in Afghanistan, while trying to save his squad.",5679,2015-09-10,19.0,123.0,3709.0,0,0
1151,2015,Land of Mine,tt3841424,R,100,Drama|History|War,7.80000019,76.0,"A young group of German POWs are made the enemy of a nation, where they are now forced to dig up 2 million land-mines with their bare hands.",9002,2015-12-03,21.0,80.0,324.0,0,0
1152,2017,Baby Driver,tt3890160,R,112,Action|Crime|Music,7.69999981,86.0,"After being coerced into working for a crime boss, a young getaway driver finds himself taking part in a heist doomed to fail.",258004,2017-06-28,737.0,519.0,63.0,6,14
1153,2017,Guardians of the Galaxy Vol. 2,tt3896198,PG-13,136,Action|Adventure|Sci-Fi,7.69999981,67.0,The Guardians must fight to keep their newfound family together as they unravel the mystery of Peter Quill's true parentage.,332731,2017-05-05,800.0,523.0,66.0,1,3
1154,2015,Mustang,tt3966404,PG-13,97,Drama,7.69999981,83.0,"When five orphan girls are seen innocently playing with boys on a beach, their scandalized conservative guardians confine them while forced marriages are arranged.",21589,2015-06-17,49.0,229.0,3004.0,0,7
1155,2016,Manchester by the Sea,tt4034228,R,137,Drama,8.39999962,96.0,An uncle is asked to take care of his teenage nephew after the boy's father dies.,17469,2016-12-16,185.0,277.0,32.0,20,71
1156,2015,Green Room,tt4062536,R,95,Crime|Horror|Thriller,7.099999900000001,79.0,A punk rock band is forced to fight for survival after witnessing a murder at a neo-Nazi skinhead bar.,51933,2016-05-13,163.0,375.0,259.0,0,0
1157,2015,A Man Called Ove,tt4080728,PG-13,116,Comedy|Drama,7.599999900000001,69.0,"Ove, an ill-tempered, isolated retiree who spends his days enforcing block association rules and visiting his wife's grave, has finally given up on life just as an unlikely friendship develops with his boisterous new neighbors.",14782,2016-09-30,27.0,85.0,488.0,0,0
1158,2016,Florence Foster Jenkins,tt4136084,PG-13,111,Biography|Comedy|Drama,7.0,71.0,"The story of Florence Foster Jenkins, a New York heiress who dreamed of becoming an opera singer, despite having a terrible singing voice.",24036,2016-08-12,135.0,213.0,188.0,3,17
1159,2018,Avengers: Infinity War,tt4154756,PG-13,149,Action|Adventure|Fantasy,8.5,68.0,The Avengers and their allies must be willing to sacrifice all in an attempt to defeat the powerful Thanos before his blitz of devastation and ruin puts an end to the universe.,572401,2018-04-27,3707.0,556.0,26.0,5,13
1160,2016,13 Hours,tt4172430,R,144,Action|Drama|History,7.30000019,48.0,"During an attack on a U.S. compound in Libya, a security team struggles to make sense out of the chaos.",69707,2016-01-15,243.0,225.0,161.0,0,0
1161,2017,Molly's Game,tt4209788,R,140,Biography|Crime|Drama,7.599999900000001,71.0,"The true story of Molly Bloom, an Olympic-class skier who ran the world's most exclusive high-stakes poker game and became an FBI target.",22149,2018-01-05,99.0,243.0,23.0,0,13
1162,2015,Tanna,tt4239726,,100,Drama|Romance,7.099999900000001,74.0,"Set on a remote Pacific island, covered in rain forest and dominated by an active volcano, this heartfelt story, enacted by the Yakel tribe, tells of a sister's loyalty, a forbidden love affair and the pact between the old ways and the new.",997,2016-03-10,6.0,27.0,1820.0,0,0
